*企業コード(Primary key),*従業員コード(Primary key),*従業員タイプコード,*従業員(姓)/(姓名),従業員(名前),*従業員 マイナンバー,本人確認書類,*生年月日,*被扶養者1 (生年月日),*被扶養者1 (姓)/(姓名),被扶養者1 (名前),*被扶養者1 マイナンバー,被扶養者1 確認書類,*被扶養者2 (生年月日),*被扶養者2 (姓)/(姓名),被扶養者2 (名前),*被扶養者2 マイナンバー,被扶養者2 本人確認書類,*被扶養者3 (生年月日),*被扶養者3 (姓)/(姓名),被扶養者3 (名前),*被扶養者3 マイナンバー,被扶養者3 確認書類,*被扶養者4 (生年月日),*被扶養者4 (姓)/(姓名),被扶養者4 (名前),*被扶養者4 マイナンバー,被扶養者4 確認書類,*被扶養者5 (生年月日),*被扶養者5 (姓)/(姓名),被扶養者5 (名前),*被扶養者5 マイナンバー,被扶養者5 確認書類,*被扶養者6 (生年月日),*被扶養者6 (姓)/(姓名),被扶養者6 (名前),*被扶養者6 マイナンバー,被扶養者6 本人確認書類,*被扶養者7 (生年月日),*被扶養者7 (姓)/(姓名),被扶養者7 (名前),*被扶養者7 マイナンバー,被扶養者7 確認書類,*被扶養者8 (生年月日),*被扶養者8 (姓)/(姓名),被扶養者8 (名前),*被扶養者8 マイナンバー,被扶養者8 確認書類,*被扶養者9 (生年月日),*被扶養者9 (姓)/(姓名),被扶養者9 (名前),*被扶養者9 マイナンバー,被扶養者9 確認書類,*被扶養者10 (生年月日),*被扶養者10 (姓)/(姓名),被扶養者10 (名前),*被扶養者10 マイナンバー,被扶養者10 確認書類,*被扶養者10 (生年月日),*被扶養者11 (姓)/(姓名),被扶養者11 (名前),*被扶養者11 マイナンバー,被扶養者11 確認書類,*被扶養者12 (生年月日),*被扶養者12 (姓)/(姓名),被扶養者12 (名前),*被扶養者12 マイナンバー,被扶養者12 本人確認書類,*被扶養者13 (生年月日),*被扶養者13 (姓)/(姓名),被扶養者13 (名前),*被扶養者13 マイナンバー,被扶養者13 確認書類,*被扶養者14 (生年月日),*被扶養者14 (姓)/(姓名),被扶養者14 (名前),*被扶養者14 マイナンバー,被扶養者14 確認書類,*被扶養者15 (生年月日),*被扶養者15 (姓)/(姓名),被扶養者15 (名前),*被扶養者15 マイナンバー,被扶養者15 確認書類,ー
A001,auser03771,1,姓3771,姓名3771,100000003771,本人確認書類,19000101,19000102,姓3771,姓名3771,200000003771,本人確認書類,19000103,姓3771,姓名3771,300000003771,本人確認書類,19000104,姓3771,姓名3771,400000003771,本人確認書類,19000105,姓3771,姓名3771,500000003771,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03772,1,姓3772,姓名3772,100000003772,本人確認書類,19000101,19000102,姓3772,姓名3772,200000003772,本人確認書類,19000103,姓3772,姓名3772,300000003772,本人確認書類,19000104,姓3772,姓名3772,400000003772,本人確認書類,19000105,姓3772,姓名3772,500000003772,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03773,1,姓3773,姓名3773,100000003773,本人確認書類,19000101,19000102,姓3773,姓名3773,200000003773,本人確認書類,19000103,姓3773,姓名3773,300000003773,本人確認書類,19000104,姓3773,姓名3773,400000003773,本人確認書類,19000105,姓3773,姓名3773,500000003773,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03774,1,姓3774,姓名3774,100000003774,本人確認書類,19000101,19000102,姓3774,姓名3774,200000003774,本人確認書類,19000103,姓3774,姓名3774,300000003774,本人確認書類,19000104,姓3774,姓名3774,400000003774,本人確認書類,19000105,姓3774,姓名3774,500000003774,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03775,1,姓3775,姓名3775,100000003775,本人確認書類,19000101,19000102,姓3775,姓名3775,200000003775,本人確認書類,19000103,姓3775,姓名3775,300000003775,本人確認書類,19000104,姓3775,姓名3775,400000003775,本人確認書類,19000105,姓3775,姓名3775,500000003775,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03776,1,姓3776,姓名3776,100000003776,本人確認書類,19000101,19000102,姓3776,姓名3776,200000003776,本人確認書類,19000103,姓3776,姓名3776,300000003776,本人確認書類,19000104,姓3776,姓名3776,400000003776,本人確認書類,19000105,姓3776,姓名3776,500000003776,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03777,1,姓3777,姓名3777,100000003777,本人確認書類,19000101,19000102,姓3777,姓名3777,200000003777,本人確認書類,19000103,姓3777,姓名3777,300000003777,本人確認書類,19000104,姓3777,姓名3777,400000003777,本人確認書類,19000105,姓3777,姓名3777,500000003777,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03778,1,姓3778,姓名3778,100000003778,本人確認書類,19000101,19000102,姓3778,姓名3778,200000003778,本人確認書類,19000103,姓3778,姓名3778,300000003778,本人確認書類,19000104,姓3778,姓名3778,400000003778,本人確認書類,19000105,姓3778,姓名3778,500000003778,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03779,1,姓3779,姓名3779,100000003779,本人確認書類,19000101,19000102,姓3779,姓名3779,200000003779,本人確認書類,19000103,姓3779,姓名3779,300000003779,本人確認書類,19000104,姓3779,姓名3779,400000003779,本人確認書類,19000105,姓3779,姓名3779,500000003779,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03780,1,姓3780,姓名3780,100000003780,本人確認書類,19000101,19000102,姓3780,姓名3780,200000003780,本人確認書類,19000103,姓3780,姓名3780,300000003780,本人確認書類,19000104,姓3780,姓名3780,400000003780,本人確認書類,19000105,姓3780,姓名3780,500000003780,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03781,1,姓3781,姓名3781,100000003781,本人確認書類,19000101,19000102,姓3781,姓名3781,200000003781,本人確認書類,19000103,姓3781,姓名3781,300000003781,本人確認書類,19000104,姓3781,姓名3781,400000003781,本人確認書類,19000105,姓3781,姓名3781,500000003781,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03782,1,姓3782,姓名3782,100000003782,本人確認書類,19000101,19000102,姓3782,姓名3782,200000003782,本人確認書類,19000103,姓3782,姓名3782,300000003782,本人確認書類,19000104,姓3782,姓名3782,400000003782,本人確認書類,19000105,姓3782,姓名3782,500000003782,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03783,1,姓3783,姓名3783,100000003783,本人確認書類,19000101,19000102,姓3783,姓名3783,200000003783,本人確認書類,19000103,姓3783,姓名3783,300000003783,本人確認書類,19000104,姓3783,姓名3783,400000003783,本人確認書類,19000105,姓3783,姓名3783,500000003783,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03784,1,姓3784,姓名3784,100000003784,本人確認書類,19000101,19000102,姓3784,姓名3784,200000003784,本人確認書類,19000103,姓3784,姓名3784,300000003784,本人確認書類,19000104,姓3784,姓名3784,400000003784,本人確認書類,19000105,姓3784,姓名3784,500000003784,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03785,1,姓3785,姓名3785,100000003785,本人確認書類,19000101,19000102,姓3785,姓名3785,200000003785,本人確認書類,19000103,姓3785,姓名3785,300000003785,本人確認書類,19000104,姓3785,姓名3785,400000003785,本人確認書類,19000105,姓3785,姓名3785,500000003785,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03786,1,姓3786,姓名3786,100000003786,本人確認書類,19000101,19000102,姓3786,姓名3786,200000003786,本人確認書類,19000103,姓3786,姓名3786,300000003786,本人確認書類,19000104,姓3786,姓名3786,400000003786,本人確認書類,19000105,姓3786,姓名3786,500000003786,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03787,1,姓3787,姓名3787,100000003787,本人確認書類,19000101,19000102,姓3787,姓名3787,200000003787,本人確認書類,19000103,姓3787,姓名3787,300000003787,本人確認書類,19000104,姓3787,姓名3787,400000003787,本人確認書類,19000105,姓3787,姓名3787,500000003787,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03788,1,姓3788,姓名3788,100000003788,本人確認書類,19000101,19000102,姓3788,姓名3788,200000003788,本人確認書類,19000103,姓3788,姓名3788,300000003788,本人確認書類,19000104,姓3788,姓名3788,400000003788,本人確認書類,19000105,姓3788,姓名3788,500000003788,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03789,1,姓3789,姓名3789,100000003789,本人確認書類,19000101,19000102,姓3789,姓名3789,200000003789,本人確認書類,19000103,姓3789,姓名3789,300000003789,本人確認書類,19000104,姓3789,姓名3789,400000003789,本人確認書類,19000105,姓3789,姓名3789,500000003789,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03790,1,姓3790,姓名3790,100000003790,本人確認書類,19000101,19000102,姓3790,姓名3790,200000003790,本人確認書類,19000103,姓3790,姓名3790,300000003790,本人確認書類,19000104,姓3790,姓名3790,400000003790,本人確認書類,19000105,姓3790,姓名3790,500000003790,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03791,1,姓3791,姓名3791,100000003791,本人確認書類,19000101,19000102,姓3791,姓名3791,200000003791,本人確認書類,19000103,姓3791,姓名3791,300000003791,本人確認書類,19000104,姓3791,姓名3791,400000003791,本人確認書類,19000105,姓3791,姓名3791,500000003791,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03792,1,姓3792,姓名3792,100000003792,本人確認書類,19000101,19000102,姓3792,姓名3792,200000003792,本人確認書類,19000103,姓3792,姓名3792,300000003792,本人確認書類,19000104,姓3792,姓名3792,400000003792,本人確認書類,19000105,姓3792,姓名3792,500000003792,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03793,1,姓3793,姓名3793,100000003793,本人確認書類,19000101,19000102,姓3793,姓名3793,200000003793,本人確認書類,19000103,姓3793,姓名3793,300000003793,本人確認書類,19000104,姓3793,姓名3793,400000003793,本人確認書類,19000105,姓3793,姓名3793,500000003793,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03794,1,姓3794,姓名3794,100000003794,本人確認書類,19000101,19000102,姓3794,姓名3794,200000003794,本人確認書類,19000103,姓3794,姓名3794,300000003794,本人確認書類,19000104,姓3794,姓名3794,400000003794,本人確認書類,19000105,姓3794,姓名3794,500000003794,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03795,1,姓3795,姓名3795,100000003795,本人確認書類,19000101,19000102,姓3795,姓名3795,200000003795,本人確認書類,19000103,姓3795,姓名3795,300000003795,本人確認書類,19000104,姓3795,姓名3795,400000003795,本人確認書類,19000105,姓3795,姓名3795,500000003795,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03796,1,姓3796,姓名3796,100000003796,本人確認書類,19000101,19000102,姓3796,姓名3796,200000003796,本人確認書類,19000103,姓3796,姓名3796,300000003796,本人確認書類,19000104,姓3796,姓名3796,400000003796,本人確認書類,19000105,姓3796,姓名3796,500000003796,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03797,1,姓3797,姓名3797,100000003797,本人確認書類,19000101,19000102,姓3797,姓名3797,200000003797,本人確認書類,19000103,姓3797,姓名3797,300000003797,本人確認書類,19000104,姓3797,姓名3797,400000003797,本人確認書類,19000105,姓3797,姓名3797,500000003797,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03798,1,姓3798,姓名3798,100000003798,本人確認書類,19000101,19000102,姓3798,姓名3798,200000003798,本人確認書類,19000103,姓3798,姓名3798,300000003798,本人確認書類,19000104,姓3798,姓名3798,400000003798,本人確認書類,19000105,姓3798,姓名3798,500000003798,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03799,1,姓3799,姓名3799,100000003799,本人確認書類,19000101,19000102,姓3799,姓名3799,200000003799,本人確認書類,19000103,姓3799,姓名3799,300000003799,本人確認書類,19000104,姓3799,姓名3799,400000003799,本人確認書類,19000105,姓3799,姓名3799,500000003799,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03800,1,姓3800,姓名3800,100000003800,本人確認書類,19000101,19000102,姓3800,姓名3800,200000003800,本人確認書類,19000103,姓3800,姓名3800,300000003800,本人確認書類,19000104,姓3800,姓名3800,400000003800,本人確認書類,19000105,姓3800,姓名3800,500000003800,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03801,1,姓3801,姓名3801,100000003801,本人確認書類,19000101,19000102,姓3801,姓名3801,200000003801,本人確認書類,19000103,姓3801,姓名3801,300000003801,本人確認書類,19000104,姓3801,姓名3801,400000003801,本人確認書類,19000105,姓3801,姓名3801,500000003801,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03802,1,姓3802,姓名3802,100000003802,本人確認書類,19000101,19000102,姓3802,姓名3802,200000003802,本人確認書類,19000103,姓3802,姓名3802,300000003802,本人確認書類,19000104,姓3802,姓名3802,400000003802,本人確認書類,19000105,姓3802,姓名3802,500000003802,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03803,1,姓3803,姓名3803,100000003803,本人確認書類,19000101,19000102,姓3803,姓名3803,200000003803,本人確認書類,19000103,姓3803,姓名3803,300000003803,本人確認書類,19000104,姓3803,姓名3803,400000003803,本人確認書類,19000105,姓3803,姓名3803,500000003803,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03804,1,姓3804,姓名3804,100000003804,本人確認書類,19000101,19000102,姓3804,姓名3804,200000003804,本人確認書類,19000103,姓3804,姓名3804,300000003804,本人確認書類,19000104,姓3804,姓名3804,400000003804,本人確認書類,19000105,姓3804,姓名3804,500000003804,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03805,1,姓3805,姓名3805,100000003805,本人確認書類,19000101,19000102,姓3805,姓名3805,200000003805,本人確認書類,19000103,姓3805,姓名3805,300000003805,本人確認書類,19000104,姓3805,姓名3805,400000003805,本人確認書類,19000105,姓3805,姓名3805,500000003805,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03806,1,姓3806,姓名3806,100000003806,本人確認書類,19000101,19000102,姓3806,姓名3806,200000003806,本人確認書類,19000103,姓3806,姓名3806,300000003806,本人確認書類,19000104,姓3806,姓名3806,400000003806,本人確認書類,19000105,姓3806,姓名3806,500000003806,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03807,1,姓3807,姓名3807,100000003807,本人確認書類,19000101,19000102,姓3807,姓名3807,200000003807,本人確認書類,19000103,姓3807,姓名3807,300000003807,本人確認書類,19000104,姓3807,姓名3807,400000003807,本人確認書類,19000105,姓3807,姓名3807,500000003807,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03808,1,姓3808,姓名3808,100000003808,本人確認書類,19000101,19000102,姓3808,姓名3808,200000003808,本人確認書類,19000103,姓3808,姓名3808,300000003808,本人確認書類,19000104,姓3808,姓名3808,400000003808,本人確認書類,19000105,姓3808,姓名3808,500000003808,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03809,1,姓3809,姓名3809,100000003809,本人確認書類,19000101,19000102,姓3809,姓名3809,200000003809,本人確認書類,19000103,姓3809,姓名3809,300000003809,本人確認書類,19000104,姓3809,姓名3809,400000003809,本人確認書類,19000105,姓3809,姓名3809,500000003809,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03810,1,姓3810,姓名3810,100000003810,本人確認書類,19000101,19000102,姓3810,姓名3810,200000003810,本人確認書類,19000103,姓3810,姓名3810,300000003810,本人確認書類,19000104,姓3810,姓名3810,400000003810,本人確認書類,19000105,姓3810,姓名3810,500000003810,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03811,1,姓3811,姓名3811,100000003811,本人確認書類,19000101,19000102,姓3811,姓名3811,200000003811,本人確認書類,19000103,姓3811,姓名3811,300000003811,本人確認書類,19000104,姓3811,姓名3811,400000003811,本人確認書類,19000105,姓3811,姓名3811,500000003811,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03812,1,姓3812,姓名3812,100000003812,本人確認書類,19000101,19000102,姓3812,姓名3812,200000003812,本人確認書類,19000103,姓3812,姓名3812,300000003812,本人確認書類,19000104,姓3812,姓名3812,400000003812,本人確認書類,19000105,姓3812,姓名3812,500000003812,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03813,1,姓3813,姓名3813,100000003813,本人確認書類,19000101,19000102,姓3813,姓名3813,200000003813,本人確認書類,19000103,姓3813,姓名3813,300000003813,本人確認書類,19000104,姓3813,姓名3813,400000003813,本人確認書類,19000105,姓3813,姓名3813,500000003813,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03814,1,姓3814,姓名3814,100000003814,本人確認書類,19000101,19000102,姓3814,姓名3814,200000003814,本人確認書類,19000103,姓3814,姓名3814,300000003814,本人確認書類,19000104,姓3814,姓名3814,400000003814,本人確認書類,19000105,姓3814,姓名3814,500000003814,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03815,1,姓3815,姓名3815,100000003815,本人確認書類,19000101,19000102,姓3815,姓名3815,200000003815,本人確認書類,19000103,姓3815,姓名3815,300000003815,本人確認書類,19000104,姓3815,姓名3815,400000003815,本人確認書類,19000105,姓3815,姓名3815,500000003815,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03816,1,姓3816,姓名3816,100000003816,本人確認書類,19000101,19000102,姓3816,姓名3816,200000003816,本人確認書類,19000103,姓3816,姓名3816,300000003816,本人確認書類,19000104,姓3816,姓名3816,400000003816,本人確認書類,19000105,姓3816,姓名3816,500000003816,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03817,1,姓3817,姓名3817,100000003817,本人確認書類,19000101,19000102,姓3817,姓名3817,200000003817,本人確認書類,19000103,姓3817,姓名3817,300000003817,本人確認書類,19000104,姓3817,姓名3817,400000003817,本人確認書類,19000105,姓3817,姓名3817,500000003817,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03818,1,姓3818,姓名3818,100000003818,本人確認書類,19000101,19000102,姓3818,姓名3818,200000003818,本人確認書類,19000103,姓3818,姓名3818,300000003818,本人確認書類,19000104,姓3818,姓名3818,400000003818,本人確認書類,19000105,姓3818,姓名3818,500000003818,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03819,1,姓3819,姓名3819,100000003819,本人確認書類,19000101,19000102,姓3819,姓名3819,200000003819,本人確認書類,19000103,姓3819,姓名3819,300000003819,本人確認書類,19000104,姓3819,姓名3819,400000003819,本人確認書類,19000105,姓3819,姓名3819,500000003819,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03820,1,姓3820,姓名3820,100000003820,本人確認書類,19000101,19000102,姓3820,姓名3820,200000003820,本人確認書類,19000103,姓3820,姓名3820,300000003820,本人確認書類,19000104,姓3820,姓名3820,400000003820,本人確認書類,19000105,姓3820,姓名3820,500000003820,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03821,1,姓3821,姓名3821,100000003821,本人確認書類,19000101,19000102,姓3821,姓名3821,200000003821,本人確認書類,19000103,姓3821,姓名3821,300000003821,本人確認書類,19000104,姓3821,姓名3821,400000003821,本人確認書類,19000105,姓3821,姓名3821,500000003821,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03822,1,姓3822,姓名3822,100000003822,本人確認書類,19000101,19000102,姓3822,姓名3822,200000003822,本人確認書類,19000103,姓3822,姓名3822,300000003822,本人確認書類,19000104,姓3822,姓名3822,400000003822,本人確認書類,19000105,姓3822,姓名3822,500000003822,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03823,1,姓3823,姓名3823,100000003823,本人確認書類,19000101,19000102,姓3823,姓名3823,200000003823,本人確認書類,19000103,姓3823,姓名3823,300000003823,本人確認書類,19000104,姓3823,姓名3823,400000003823,本人確認書類,19000105,姓3823,姓名3823,500000003823,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03824,1,姓3824,姓名3824,100000003824,本人確認書類,19000101,19000102,姓3824,姓名3824,200000003824,本人確認書類,19000103,姓3824,姓名3824,300000003824,本人確認書類,19000104,姓3824,姓名3824,400000003824,本人確認書類,19000105,姓3824,姓名3824,500000003824,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03825,1,姓3825,姓名3825,100000003825,本人確認書類,19000101,19000102,姓3825,姓名3825,200000003825,本人確認書類,19000103,姓3825,姓名3825,300000003825,本人確認書類,19000104,姓3825,姓名3825,400000003825,本人確認書類,19000105,姓3825,姓名3825,500000003825,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03826,1,姓3826,姓名3826,100000003826,本人確認書類,19000101,19000102,姓3826,姓名3826,200000003826,本人確認書類,19000103,姓3826,姓名3826,300000003826,本人確認書類,19000104,姓3826,姓名3826,400000003826,本人確認書類,19000105,姓3826,姓名3826,500000003826,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03827,1,姓3827,姓名3827,100000003827,本人確認書類,19000101,19000102,姓3827,姓名3827,200000003827,本人確認書類,19000103,姓3827,姓名3827,300000003827,本人確認書類,19000104,姓3827,姓名3827,400000003827,本人確認書類,19000105,姓3827,姓名3827,500000003827,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03828,1,姓3828,姓名3828,100000003828,本人確認書類,19000101,19000102,姓3828,姓名3828,200000003828,本人確認書類,19000103,姓3828,姓名3828,300000003828,本人確認書類,19000104,姓3828,姓名3828,400000003828,本人確認書類,19000105,姓3828,姓名3828,500000003828,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03829,1,姓3829,姓名3829,100000003829,本人確認書類,19000101,19000102,姓3829,姓名3829,200000003829,本人確認書類,19000103,姓3829,姓名3829,300000003829,本人確認書類,19000104,姓3829,姓名3829,400000003829,本人確認書類,19000105,姓3829,姓名3829,500000003829,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03830,1,姓3830,姓名3830,100000003830,本人確認書類,19000101,19000102,姓3830,姓名3830,200000003830,本人確認書類,19000103,姓3830,姓名3830,300000003830,本人確認書類,19000104,姓3830,姓名3830,400000003830,本人確認書類,19000105,姓3830,姓名3830,500000003830,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03831,1,姓3831,姓名3831,100000003831,本人確認書類,19000101,19000102,姓3831,姓名3831,200000003831,本人確認書類,19000103,姓3831,姓名3831,300000003831,本人確認書類,19000104,姓3831,姓名3831,400000003831,本人確認書類,19000105,姓3831,姓名3831,500000003831,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03832,1,姓3832,姓名3832,100000003832,本人確認書類,19000101,19000102,姓3832,姓名3832,200000003832,本人確認書類,19000103,姓3832,姓名3832,300000003832,本人確認書類,19000104,姓3832,姓名3832,400000003832,本人確認書類,19000105,姓3832,姓名3832,500000003832,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001,auser03833,1,姓3833,姓名3833,100000003833,本人確認書類,19000101,19000102,姓3833,姓名3833,200000003833,本人確認書類,19000103,姓3833,姓名3833,300000003833,本人確認書類,19000104,姓3833,姓名3833,400000003833,本人確認書類,19000105,姓3833,姓名3833,500000003833,本人確認書類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
